2100,62,11147,2023-11-07,7,300.00,17.98,Credit Card
2101,84,11031,2023-03-28,10,500.00,4.48,Credit Card
2102,21,11019,2023-12-19,8,50.00,3.06,Debit Card
2103,30,11112,2023-08-17,2,20.00,0.21,Credit Card
2104,79,11038,2023-04-18,4,1000.00,32.30,Cash
2105,69,11123,2023-05-14,8,1000.00,118.72,Debit Card
2106,71,11188,2023-12-19,2,200.00,27.17,Debit Card
2107,21,11137,2023-02-16,9,50.00,7.69,Debit Card
2108,89,11006,2023-06-07,1,1000.00,165.72,Debit Card
2109,58,11026,2023-07-23,9,900.00,96.39,Credit Card
2110,98,11074,2023-04-18,2,900.00,123.83,Cash
2111,54,11000,2023-05-27,4,500.00,54.34,Debit Card
2112,64,11172,2023-04-30,3,500.00,31.07,Debit Card
2113,57,11039,2024-02-06,7,800.00,53.40,Cash
2114,99,11149,2023-06-07,4,1000.00,131.97,Cash
2115,16,11032,2023-03-27,7,25.00,0.80,Credit Card
2116,68,11129,2023-10-19,8,900.00,13.08,Credit Card
2117,46,11012,2023-07-05,6,15.00,0.42,Debit Card
2118,2,11060,2024-01-11,1,800.00,34.50,Cash
2119,46,11124,2023-03-23,2,15.00,0.82,Cash
2120,89,11015,2023-09-29,4,1000.00,49.77,Debit Card
2121,52,11052,2023-08-17,3,300.00,59.93,Credit Card
2122,89,11027,2024-01-10,3,1000.00,95.28,Debit Card
2123,98,11070,2024-01-12,10,900.00,91.77,Credit Card
2124,68,11179,2023-10-13,1,900.00,5.20,Cash
2125,38,11100,2023-05-30,5,15.00,1.07,Cash
2126,58,11170,2024-01-05,9,900.00,164.82,Credit Card
2127,99,11169,2023-12-29,4,1000.00,198.80,Cash
2128,79,11144,2023-08-31,5,1000.00,197.60,Debit Card
2129,5,11179,2023-03-23,6,50.00,9.53,Credit Card
2130,30,11163,2023-12-30,10,20.00,1.34,Credit Card
2131,52,11092,2023-08-25,8,300.00,3.89,Credit Card
2132,94,11056,2023-05-25,7,500.00,48.51,Cash
2133,67,11080,2024-01-11,8,800.00,76.78,Cash
2134,21,11163,2023-09-14,4,50.00,2.32,Debit Card
2135,69,11028,2024-02-02,6,1000.00,16.15,Credit Card
2136,59,11127,2023-04-06,8,1000.00,17.18,Debit Card
2137,89,11066,2023-09-20,3,1000.00,89.40,Debit Card
2138,5,11182,2023-09-21,8,50.00,4.90,Cash
2139,64,11110,2023-08-04,3,500.00,69.92,Debit Card
2140,97,11165,2023-05-25,7,800.00,70.71,Debit Card
2141,63,11036,2023-06-15,4,400.00,41.16,Debit Card
2142,38,11070,2024-01-09,1,15.00,2.16,Credit Card
2143,16,11097,2023-05-24,9,25.00,2.02,Credit Card
2144,97,11197,2023-08-30,9,800.00,9.20,Credit Card
2145,57,11122,2023-06-26,2,800.00,20.30,Cash
2146,73,11190,2023-03-27,9,400.00,79.72,Credit Card
2147,68,11188,2024-01-15,9,900.00,52.03,Credit Card
2148,94,11203,2023-10-08,2,500.00,98.89,Cash
2149,79,11092,2023-06-07,7,1000.00,74.81,Debit Card
2150,21,11169,2023-12-03,5,50.00,7.64,Credit Card
2151,5,11005,2023-12-10,6,50.00,6.63,Cash
2152,52,11036,2023-06-12,1,300.00,44.71,Debit Card
2153,99,11087,2023-07-04,3,1000.00,95.51,Credit Card
2154,99,11095,2023-04-14,1,1000.00,139.20,Cash
2155,30,11130,2023-11-12,5,20.00,3.54,Debit Card
2156,97,11171,2023-09-26,3,800.00,74.04,Credit Card
2157,67,11147,2023-06-04,6,800.00,113.29,Credit Card
2158,63,11172,2024-01-11,9,400.00,33.76,Debit Card
2159,93,11104,2023-05-30,5,400.00,14.84,Cash
2160,73,11104,2023-05-02,2,400.00,47.92,Debit Card
2161,84,11009,2023-04-07,5,500.00,33.70,Credit Card
2162,59,11161,2023-07-26,3,1000.00,169.53,Credit Card
2163,97,11001,2023-07-17,6,800.00,17.90,Debit Card
2164,84,11032,2023-03-13,2,500.00,43.65,Debit Card
2165,98,11201,2023-06-15,1,900.00,135.67,Debit Card
2166,34,11190,2023-11-17,2,15.00,0.84,Cash
2167,64,11054,2024-01-01,1,500.00,29.17,Debit Card
2168,98,11010,2023-10-22,7,900.00,56.16,Credit Card
2169,63,11051,2023-11-06,6,400.00,58.10,Credit Card
2170,67,11149,2023-03-09,2,800.00,77.67,Credit Card
2171,59,11083,2023-06-21,4,1000.00,93.08,Cash
2172,67,11128,2023-11-01,8,800.00,154.68,Cash
2173,84,11069,2023-05-12,5,500.00,59.41,Cash
2174,67,11032,2023-06-02,9,800.00,30.26,Cash
2175,84,11089,2023-11-19,2,500.00,46.31,Cash
2176,79,11083,2023-03-03,8,1000.00,178.95,Cash
2177,97,11011,2023-04-03,6,800.00,8.94,Debit Card
2178,67,11206,2023-04-07,2,800.00,74.64,Credit Card
